epoch,time_step,reward
19,288,-289
19,289,-290
19,290,-291
19,291,-292
19,292,-293
19,293,-294
19,294,-295
19,295,-296
19,296,-297
19,297,-298
19,298,-299
19,299,-300
19,300,-301
19,301,-302
19,302,-303
19,303,-304
19,304,-305
19,305,-306
19,306,-307
19,307,-308
19,308,-309
19,309,-310
19,310,-311
19,311,-312
19,312,-313
19,313,-314
19,314,-315
19,315,-316
19,316,-317
19,317,-318
19,318,-319
19,319,-320
19,320,-321
19,321,-322
19,322,-323
19,323,-324
19,324,-325
19,325,-326
19,326,-327
19,327,-328
19,328,-329
19,329,-330
19,330,-331
19,331,-332
19,332,-333
19,333,-334
19,334,-335
19,335,-336
19,336,-337
19,337,-338
19,338,-339
19,339,-340
19,340,-341
19,341,-342
19,342,-343
19,343,-344
19,344,-345
19,345,-346
19,346,-347
19,347,-348
19,348,-349
19,349,-350
19,350,-351
19,351,-352
19,352,-353
19,353,-354
19,354,-355
19,355,-356
19,356,-357
19,357,-358
19,358,-359
19,359,-360
19,360,-310
19,361,-311
19,362,-312
19,363,-313
19,364,-314
19,365,-315
19,366,-316
19,367,-317
19,368,-318
19,369,-319
19,370,-320
19,371,-321
19,372,-322
19,373,-323
19,374,-324
19,375,-325
19,376,-326
19,377,-327
19,378,-328
19,379,-329
19,380,-330
19,381,-331
19,382,-332
19,383,-333
19,384,-334
19,385,-335
19,386,-336
19,387,-337
19,388,-338
19,389,-339
19,390,-340
19,391,-341
19,392,-342
19,393,-343
19,394,-344
19,395,-345
19,396,-346
19,397,-347
19,398,-348
19,399,-349
19,400,-350
19,401,-351
19,402,-352
19,403,-353
19,404,-354
19,405,-355
19,406,-356
19,407,-357
19,408,-358
19,409,-359
19,410,-360
19,411,-361
19,412,-362
19,413,-363
19,414,-364
19,415,-365
19,416,-366
19,417,-367
19,418,-368
19,419,-369
19,420,-370
19,421,-371
19,422,-372
19,423,-373
19,424,-374
19,425,-375
19,426,-376
19,427,-377
19,428,-378
19,429,-379
19,430,-380
19,431,-381
19,432,-382
19,433,-383
19,434,-384
19,435,-385
19,436,-386
19,437,-387
19,438,-388
19,439,-389
19,440,-390
19,441,-391
19,442,-392
19,443,-393
19,444,-394
19,445,-395
19,446,-396
19,447,-397
19,448,-398
19,449,-399
19,450,-400
19,451,-401
19,452,-402
19,453,-403
19,454,-404
19,455,-405
19,456,-406
19,457,-407
19,458,-408
19,459,-409
19,460,-410
19,461,-411
19,462,-412
19,463,-413
19,464,-414
19,465,-415
19,466,-416
19,467,-417
19,468,-418
19,469,-419
19,470,-420
19,471,-421
19,472,-422
19,473,-423
19,474,-424
19,475,-425
19,476,-426
19,477,-427
19,478,-428
19,479,-429
19,480,-430
19,481,-431
19,482,-432
19,483,-433
19,484,-434
19,485,-435
19,486,-436
19,487,-437
19,488,-438
19,489,-439
19,490,-440
19,491,-441
19,492,-442
19,493,-443
19,494,-444
19,495,-445
19,496,-446
19,497,-447
19,498,-448
19,499,-449
19,500,-450
19,501,-451
19,502,-452
19,503,-453
19,504,-454
19,505,-455
19,506,-456
19,507,-457
19,508,-458
19,509,-459
19,510,-460
19,511,-461
19,512,-462
19,513,-463
19,514,-464
19,515,-465
19,516,-466
19,517,-467
19,518,-468
19,519,-469
19,520,-470
19,521,-471
19,522,-472
19,523,-473
19,524,-474
19,525,-475
19,526,-476
19,527,-477
19,528,-478
19,529,-479
19,530,-480
19,531,-481
19,532,-482
19,533,-483
19,534,-484
19,535,-485
19,536,-486
19,537,-487
19,538,-488
19,539,-489
19,540,-490
19,541,-491
19,542,-492
19,543,-493
19,544,-494
19,545,-495
19,546,-496
19,547,-497
19,548,-498
19,549,-499
19,550,-500
19,551,-501
19,552,-502
19,553,-503
19,554,-504
19,555,-505
19,556,-506
19,557,-507
19,558,-508
19,559,-509
19,560,-510
19,561,-511
19,562,-512
19,563,-513
19,564,-514
19,565,-515
19,566,-516
19,567,-517
19,568,-518
19,569,-519
19,570,-520
19,571,-521
19,572,-522
19,573,-523
19,574,-524
19,575,-525
19,576,-526
19,577,-527
19,578,-528
19,579,-529
19,580,-530
19,581,-531
19,582,-532
19,583,-533
19,584,-534
19,585,-535
19,586,-536
19,587,-537
19,588,-538
19,589,-539
19,590,-540
19,591,-541
19,592,-542
19,593,-543
19,594,-544
19,595,-545
19,596,-546
19,597,-547
19,598,-548
19,599,-549
19,600,-550
19,601,-551
19,602,-552
19,603,-553
19,604,-554
19,605,-555
19,606,-556
19,607,-557
19,608,-558
19,609,-559
19,610,-560
19,611,-561
19,612,-562
19,613,-563
19,614,-564
19,615,-565
19,616,-566
19,617,-567
19,618,-568
19,619,-569
19,620,-570
19,621,-571
19,622,-572
19,623,-573
19,624,-574
19,625,-575
19,626,-576
19,627,-577
19,628,-578
19,629,-579
19,630,-580
19,631,-581
19,632,-582
19,633,-583
19,634,-584
19,635,-585
19,636,-586
19,637,-587
19,638,-588
19,639,-589
19,640,-590
19,641,-591
19,642,-592
19,643,-593
19,644,-594
19,645,-595
19,646,-596
19,647,-597
19,648,-598
19,649,-599
19,650,-600
19,651,-601
19,652,-602
19,653,-603
19,654,-604
19,655,-605
19,656,-606
19,657,-607
19,658,-608
19,659,-609
19,660,-610
19,661,-611
19,662,-612
19,663,-613
19,664,-614
19,665,-615
19,666,-616
19,667,-617
19,668,-618
19,669,-619
19,670,-620
19,671,-621
19,672,-622
19,673,-623
19,674,-624
19,675,-625
19,676,-626
19,677,-627
19,678,-628
19,679,-629
19,680,-630
19,681,-631
19,682,-632
19,683,-633
19,684,-634
19,685,-635
19,686,-636
19,687,-637
19,688,-638
19,689,-639
19,690,-640
19,691,-641
19,692,-642
19,693,-643
19,694,-644
19,695,-645
19,696,-646
19,697,-647
19,698,-648
19,699,-649
19,700,-650
19,701,-651
19,702,-652
19,703,-653
19,704,-654
19,705,-655
19,706,-656
19,707,-657
19,708,-658
19,709,-659
19,710,-660
19,711,-661
19,712,-662
19,713,-663
19,714,-664
19,715,-665
19,716,-666
19,717,-667
19,718,-668
19,719,-669
19,720,-670
19,721,-671
19,722,-672
19,723,-673
19,724,-674
19,725,-675
19,726,-676
19,727,-677
19,728,-678
19,729,-679
19,730,-680
19,731,-681
19,732,-682
19,733,-683
19,734,-684
19,735,-685
19,736,-686
19,737,-687
19,738,-688
19,739,-689
19,740,-690
19,741,-691
19,742,-692
19,743,-693
19,744,-694
19,745,-695
19,746,-696
19,747,-697
19,748,-698
19,749,-699
19,750,-700
19,751,-701
19,752,-702
19,753,-703
19,754,-704
19,755,-705
19,756,-706
19,757,-707
19,758,-708
19,759,-709
19,760,-710
19,761,-711
19,762,-712
19,763,-713
19,764,-714
19,765,-715
19,766,-716
19,767,-717
19,768,-718
19,769,-719
19,770,-720
19,771,-721
19,772,-722
19,773,-723
19,774,-724
19,775,-725
19,776,-726
19,777,-727
19,778,-728
19,779,-729
19,780,-730
19,781,-731
19,782,-732
19,783,-733
19,784,-734
19,785,-735
19,786,-736
19,787,-737
19,788,-738
19,789,-739
19,790,-740
19,791,-741
19,792,-742
19,793,-743
19,794,-744
19,795,-745
19,796,-746
19,797,-747
19,798,-748
19,799,-749
19,800,-750
19,801,-751
19,802,-752
19,803,-753
19,804,-754
19,805,-755
19,806,-756
19,807,-757
19,808,-758
19,809,-759
19,810,-760
19,811,-761
19,812,-762
19,813,-763
19,814,-764
19,815,-765
19,816,-766
19,817,-767
19,818,-768
19,819,-769
19,820,-770
19,821,-771
19,822,-772
19,823,-773
19,824,-774
19,825,-775
19,826,-776
19,827,-777
19,828,-778
19,829,-779
19,830,-780
19,831,-781
19,832,-782
19,833,-783
19,834,-784
19,835,-785
19,836,-786
19,837,-787
19,838,-788
19,839,-789
19,840,-790
19,841,-791
19,842,-792
19,843,-793
19,844,-794
19,845,-795
19,846,-796
19,847,-797
19,848,-798
19,849,-799
19,850,-800
19,851,-801
19,852,-802
19,853,-803
19,854,-804
19,855,-805
19,856,-806
19,857,-807
19,858,-808
19,859,-809
19,860,-810
19,861,-811
19,862,-812
19,863,-813
19,864,-814
19,865,-815
19,866,-816
19,867,-817
19,868,-818
19,869,-819
19,870,-820
19,871,-821
19,872,-822
19,873,-823
19,874,-824
19,875,-825
19,876,-826
19,877,-827
19,878,-828
19,879,-829
19,880,-830
19,881,-831
19,882,-832
19,883,-833
19,884,-834
19,885,-835
19,886,-836
19,887,-837
19,888,-838
19,889,-839
19,890,-840
19,891,-841
19,892,-842
19,893,-843
19,894,-844
19,895,-845
19,896,-846
19,897,-847
19,898,-848
19,899,-849
19,900,-850
19,901,-851
19,902,-852
19,903,-853
19,904,-854
19,905,-855
19,906,-856
19,907,-857
19,908,-858
19,909,-859
19,910,-860
19,911,-861
19,912,-862
19,913,-863
19,914,-864
19,915,-865
19,916,-866
19,917,-867
19,918,-868
19,919,-869
19,920,-870
19,921,-871
19,922,-872
19,923,-873
19,924,-874
19,925,-875
19,926,-876
19,927,-877
19,928,-878
19,929,-879
19,930,-880
19,931,-881
19,932,-882
19,933,-883
19,934,-884
19,935,-885
19,936,-886
19,937,-887
19,938,-888
19,939,-889
19,940,-839
19,941,-840
19,942,-841
19,943,-842
19,944,-843
19,945,-844
19,946,-845
19,947,-846
19,948,-847
19,949,-848
19,950,-849
19,951,-850
19,952,-851
19,953,-852
19,954,-853
19,955,-854
19,956,-855
19,957,-856
19,958,-857
19,959,-858
19,960,-859
19,961,-860
19,962,-861
19,963,-862
19,964,-863
19,965,-864
19,966,-865
19,967,-866
19,968,-867
19,969,-868
19,970,-869
19,971,-870
19,972,-871
19,973,-872
19,974,-873
19,975,-874
19,976,-875
19,977,-876
19,978,-877
19,979,-878
19,980,-879
19,981,-880
19,982,-881
19,983,-882
19,984,-883
19,985,-884
19,986,-885
19,987,-886
19,988,-887
19,989,-888
19,990,-889
19,991,-890
19,992,-891
19,993,-892
19,994,-893
19,995,-894
19,996,-895
19,997,-896
19,998,-897
19,999,-898
19,1000,-899
19,1001,-900
19,1002,-901
19,1003,-902
19,1004,-903
19,1005,-904
19,1006,-905
19,1007,-906
19,1008,-907
19,1009,-908
19,1010,-909
19,1011,-910
19,1012,-911
19,1013,-912
19,1014,-913
19,1015,-914
19,1016,-915
19,1017,-916
19,1018,-917
19,1019,-918
19,1020,-919
19,1021,-920
19,1022,-921
19,1023,-922
19,1024,-923
19,1025,-924
19,1026,-925
19,1027,-926
19,1028,-927
19,1029,-928
19,1030,-929
19,1031,-930
19,1032,-931
19,1033,-932
19,1034,-933
19,1035,-934
19,1036,-935
19,1037,-936
19,1038,-937
19,1039,-938
19,1040,-939
19,1041,-940
19,1042,-941
19,1043,-942
19,1044,-943
19,1045,-944
19,1046,-945
19,1047,-946
19,1048,-947
19,1049,-948
19,1050,-949
19,1051,-950
19,1052,-951
19,1053,-952
19,1054,-953
19,1055,-954
19,1056,-955
19,1057,-956
19,1058,-957
19,1059,-958
19,1060,-959
19,1061,-960
19,1062,-961
19,1063,-962
19,1064,-963
19,1065,-964
19,1066,-965
19,1067,-966
19,1068,-967
19,1069,-968
19,1070,-969
19,1071,-970
19,1072,-971
19,1073,-972
19,1074,-973
19,1075,-974
19,1076,-975
19,1077,-976
19,1078,-977
19,1079,-978
19,1080,-979
19,1081,-980
19,1082,-981
19,1083,-982
19,1084,-983
19,1085,-984
19,1086,-985
19,1087,-986
19,1088,-987
19,1089,-988
19,1090,-989
19,1091,-990
19,1092,-991
19,1093,-992
19,1094,-993
19,1095,-994
19,1096,-995
19,1097,-996
19,1098,-997
19,1099,-998
19,1100,-999
19,1101,-1000
19,1102,-1001
19,1103,-1002
19,1104,-1003
19,1105,-1004
19,1106,-1005
19,1107,-1006
19,1108,-1007
19,1109,-1008
19,1110,-1009
19,1111,-1010
19,1112,-1011
19,1113,-1012
19,1114,-1013
19,1115,-1014
19,1116,-1015
19,1117,-1016
19,1118,-1017
19,1119,-1018
19,1120,-1019
19,1121,-1020
19,1122,-1021
19,1123,-1022
19,1124,-1023
19,1125,-1024
19,1126,-1025
19,1127,-1026
19,1128,-1027
19,1129,-1028
19,1130,-1029
19,1131,-1030
19,1132,-1031
19,1133,-1032
19,1134,-1033
19,1135,-1034
19,1136,-1035
19,1137,-1036
19,1138,-1037
19,1139,-1038
19,1140,-1039
19,1141,-1040
19,1142,-1041
19,1143,-1042
19,1144,-1043
19,1145,-1044
19,1146,-1045
19,1147,-1046
19,1148,-1047
19,1149,-1048
19,1150,-1049
19,1151,-1050
19,1152,-1051
19,1153,-1052
19,1154,-1053
19,1155,-1054
19,1156,-1055
19,1157,-1056
19,1158,-1057
19,1159,-1058
19,1160,-1059
19,1161,-1060
19,1162,-1061
19,1163,-1062
19,1164,-1063
19,1165,-1064
19,1166,-1065
19,1167,-1066
19,1168,-1067
19,1169,-1068
19,1170,-1069
19,1171,-1070
19,1172,-1071
19,1173,-1072
19,1174,-1073
19,1175,-1074
19,1176,-1075
19,1177,-1076
19,1178,-1077
19,1179,-1078
19,1180,-1079
19,1181,-1080
19,1182,-1081
19,1183,-1082
19,1184,-1083
19,1185,-1084
19,1186,-1085
19,1187,-1086
19,1188,-1087
19,1189,-1088
19,1190,-1089
19,1191,-1090
19,1192,-1091
19,1193,-1092
19,1194,-1093
19,1195,-1094
19,1196,-1095
19,1197,-1096
19,1198,-1097
19,1199,-1098
19,1200,-1099
19,1201,-1100
19,1202,-1101
19,1203,-1102
19,1204,-1103
19,1205,-1104
19,1206,-1105
19,1207,-1106
19,1208,-1107
19,1209,-1108
19,1210,-1109
19,1211,-1110
19,1212,-1111
19,1213,-1112
19,1214,-1113
19,1215,-1114
19,1216,-1115
19,1217,-1116
19,1218,-1117
19,1219,-1118
19,1220,-1119
19,1221,-1120
19,1222,-1121
19,1223,-1122
19,1224,-1123
19,1225,-1124
19,1226,-1125
19,1227,-1126
19,1228,-1127
19,1229,-1128
19,1230,-1129
19,1231,-1130
19,1232,-1131
19,1233,-1132
19,1234,-1133
19,1235,-1134
19,1236,-1135
19,1237,-1136
19,1238,-1137
19,1239,-1138
19,1240,-1139
19,1241,-1140
19,1242,-1141
19,1243,-1142
19,1244,-1143
19,1245,-1144
19,1246,-1145
19,1247,-1146
19,1248,-1147
19,1249,-1148
19,1250,-1149
19,1251,-1150
19,1252,-1151
19,1253,-1152
19,1254,-1153
19,1255,-1154
19,1256,-1155
19,1257,-1156
19,1258,-1157
19,1259,-1158
19,1260,-1159
19,1261,-1160
19,1262,-1161
19,1263,-1162
19,1264,-1163
19,1265,-1164
19,1266,-1165
19,1267,-1166
19,1268,-1167
19,1269,-1168
19,1270,-1169
19,1271,-1170
19,1272,-1171
19,1273,-1172
19,1274,-1173
19,1275,-1174
19,1276,-1175
19,1277,-1176
19,1278,-1177
19,1279,-1178
19,1280,-1179
19,1281,-1180
19,1282,-1181
19,1283,-1182
19,1284,-1183
19,1285,-1184
19,1286,-1185
19,1287,-1186
19,1288,-1187
19,1289,-1188
19,1290,-1189
19,1291,-1190
19,1292,-1191
19,1293,-1192
19,1294,-1193
19,1295,-1194
19,1296,-1195
19,1297,-1196
19,1298,-1197
19,1299,-1198
19,1300,-1199
19,1301,-1200
19,1302,-1201
19,1303,-1202
19,1304,-1203
19,1305,-1204
19,1306,-1205
19,1307,-1206
19,1308,-1207
19,1309,-1208
19,1310,-1209
19,1311,-1210
19,1312,-1211
19,1313,-1212
19,1314,-1213
19,1315,-1214
19,1316,-1215
19,1317,-1216
19,1318,-1217
19,1319,-1218
19,1320,-1219
19,1321,-1220
19,1322,-1221
19,1323,-1222
19,1324,-1223
19,1325,-1224
19,1326,-1225
19,1327,-1226
19,1328,-1227
19,1329,-1228
19,1330,-1229
19,1331,-1230
19,1332,-1231
19,1333,-1232
19,1334,-1233
19,1335,-1234
19,1336,-1235
19,1337,-1236
19,1338,-1237
19,1339,-1238
19,1340,-1239
19,1341,-1240
19,1342,-1241
19,1343,-1242
19,1344,-1243
19,1345,-1244
19,1346,-1245
19,1347,-1246
19,1348,-1247
19,1349,-1248
19,1350,-1249
19,1351,-1250
19,1352,-1251
19,1353,-1252
19,1354,-1253
19,1355,-1254
19,1356,-1255
19,1357,-1256
19,1358,-1257
19,1359,-1258
19,1360,-1259
19,1361,-1260
19,1362,-1261
19,1363,-1262
19,1364,-1263
19,1365,-1264
19,1366,-1265
19,1367,-1266
19,1368,-1267
19,1369,-1268
19,1370,-1269
19,1371,-1270
19,1372,-1271
19,1373,-1272
19,1374,-1273
19,1375,-1274
19,1376,-1275
19,1377,-1276
19,1378,-1277
19,1379,-1278
19,1380,-1279
19,1381,-1280
19,1382,-1281
19,1383,-1282
19,1384,-1283
19,1385,-1284
19,1386,-1285
19,1387,-1286
19,1388,-1287
19,1389,-1288
19,1390,-1289
19,1391,-1290
19,1392,-1291
19,1393,-1292
19,1394,-1293
19,1395,-1294
19,1396,-1295
19,1397,-1296
19,1398,-1297
19,1399,-1298
19,1400,-1299
19,1401,-1300
19,1402,-1301
19,1403,-1302
19,1404,-1303
19,1405,-1304
19,1406,-1305
19,1407,-1306
19,1408,-1307
19,1409,-1308
19,1410,-1309
19,1411,-1310
19,1412,-1311
19,1413,-1312
19,1414,-1313
19,1415,-1314
19,1416,-1315
19,1417,-1316
19,1418,-1317
19,1419,-1318
19,1420,-1319
19,1421,-1320
19,1422,-1321
19,1423,-1322
19,1424,-1323
19,1425,-1324
19,1426,-1325
19,1427,-1326
19,1428,-1327
19,1429,-1328
19,1430,-1329
19,1431,-1330
19,1432,-1331
19,1433,-1332
19,1434,-1333
19,1435,-1334
19,1436,-1335
19,1437,-1336
19,1438,-1337
19,1439,-1338
19,1440,-1339
19,1441,-1340
19,1442,-1341
19,1443,-1342
19,1444,-1343
19,1445,-1344
19,1446,-1345
19,1447,-1346
19,1448,-1347
19,1449,-1348
19,1450,-1349
19,1451,-1350
19,1452,-1351
19,1453,-1352
19,1454,-1353
19,1455,-1354
19,1456,-1355
19,1457,-1356
19,1458,-1357
19,1459,-1358
19,1460,-1359
19,1461,-1360
19,1462,-1361
19,1463,-1362
19,1464,-1363
19,1465,-1364
19,1466,-1365
19,1467,-1366
19,1468,-1367
19,1469,-1368
19,1470,-1369
19,1471,-1370
19,1472,-1371
19,1473,-1372
19,1474,-1373
19,1475,-1374
19,1476,-1375
19,1477,-1376
19,1478,-1377
19,1479,-1378
19,1480,-1379
19,1481,-1380
19,1482,-1381
19,1483,-1382
19,1484,-1383
19,1485,-1384
19,1486,-1385
19,1487,-1386
19,1488,-1387
19,1489,-1388
19,1490,-1389
19,1491,-1390
19,1492,-1391
19,1493,-1392
19,1494,-1393
19,1495,-1394
19,1496,-1395
19,1497,-1396
19,1498,-1397
19,1499,-1398
19,1500,-1399
19,1501,-1400
19,1502,-1401
19,1503,-1402
19,1504,-1403
19,1505,-1404
19,1506,-1405
19,1507,-1406
19,1508,-1407
19,1509,-1408
19,1510,-1409
19,1511,-1410
19,1512,-1411
19,1513,-1412
19,1514,-1413
19,1515,-1414
19,1516,-1415
19,1517,-1416
19,1518,-1417
19,1519,-1418
19,1520,-1419
19,1521,-1420
19,1522,-1421
19,1523,-1422
19,1524,-1423
19,1525,-1424
19,1526,-1425
19,1527,-1426
19,1528,-1427
19,1529,-1428
19,1530,-1429
19,1531,-1430
19,1532,-1431
19,1533,-1432
19,1534,-1433
19,1535,-1434
19,1536,-1435
19,1537,-1436
19,1538,-1437
19,1539,-1438
19,1540,-1439
19,1541,-1440
19,1542,-1441
19,1543,-1442
19,1544,-1443
19,1545,-1444
19,1546,-1445
19,1547,-1446
19,1548,-1447
19,1549,-1448
19,1550,-1449
19,1551,-1450
19,1552,-1451
19,1553,-1452
19,1554,-1453
19,1555,-1454
19,1556,-1455
19,1557,-1456
19,1558,-1457
19,1559,-1458
19,1560,-1459
19,1561,-1460
19,1562,-1461
19,1563,-1462
19,1564,-1463
19,1565,-1464
19,1566,-1465
19,1567,-1466
19,1568,-1467
19,1569,-1468
19,1570,-1469
19,1571,-1470
19,1572,-1471
19,1573,-1472
19,1574,-1473
19,1575,-1474
19,1576,-1475
19,1577,-1476
19,1578,-1477
19,1579,-1478
19,1580,-1479
19,1581,-1480
19,1582,-1481
19,1583,-1482
19,1584,-1483
19,1585,-1484
19,1586,-1485
19,1587,-1486
19,1588,-1487
19,1589,-1488
19,1590,-1489
19,1591,-1490
19,1592,-1491
19,1593,-1492
19,1594,-1493
19,1595,-1494
19,1596,-1495
19,1597,-1496
19,1598,-1497
19,1599,-1498
19,1600,-1499
19,1601,-1500
19,1602,-1501
19,1603,-1502
19,1604,-1503
19,1605,-1504
19,1606,-1505
19,1607,-1506
19,1608,-1507
19,1609,-1508
19,1610,-1509
19,1611,-1510
19,1612,-1511
19,1613,-1512
19,1614,-1513
19,1615,-1514
19,1616,-1515
19,1617,-1516
19,1618,-1517
19,1619,-1518
19,1620,-1519
19,1621,-1520
19,1622,-1521
19,1623,-1522
19,1624,-1523
19,1625,-1524
19,1626,-1525
19,1627,-1526
19,1628,-1527
19,1629,-1528
19,1630,-1529
19,1631,-1530
19,1632,-1531
19,1633,-1532
19,1634,-1533
19,1635,-1534
19,1636,-1535
19,1637,-1536
19,1638,-1537
19,1639,-1538
19,1640,-1539
19,1641,-1540
19,1642,-1541
19,1643,-1542
19,1644,-1543
19,1645,-1544
19,1646,-1545
19,1647,-1546
19,1648,-1547
19,1649,-1548
19,1650,-1549
19,1651,-1550
19,1652,-1551
19,1653,-1552
19,1654,-1553
19,1655,-1554
19,1656,-1555
19,1657,-1556
19,1658,-1557
19,1659,-1558
19,1660,-1559
19,1661,-1560
19,1662,-1561
19,1663,-1562
19,1664,-1563
19,1665,-1564
19,1666,-1565
19,1667,-1566
19,1668,-1567
19,1669,-1568
19,1670,-1569
19,1671,-1570
19,1672,-1571
19,1673,-1572
19,1674,-1573
19,1675,-1574
19,1676,-1575
19,1677,-1576
19,1678,-1577
19,1679,-1578
19,1680,-1579
19,1681,-1580
19,1682,-1581
19,1683,-1582
19,1684,-1583
19,1685,-1584
19,1686,-1585
19,1687,-1586
19,1688,-1587
19,1689,-1588
19,1690,-1589
19,1691,-1590
19,1692,-1591
19,1693,-1592
19,1694,-1593
19,1695,-1594
19,1696,-1595
19,1697,-1596
19,1698,-1597
19,1699,-1598
19,1700,-1599
19,1701,-1600
19,1702,-1601
19,1703,-1602
19,1704,-1603
19,1705,-1604
19,1706,-1605
19,1707,-1606
19,1708,-1607
19,1709,-1608
19,1710,-1609
19,1711,-1610
19,1712,-1611
19,1713,-1612
19,1714,-1613
19,1715,-1614
19,1716,-1615
19,1717,-1616
19,1718,-1617
19,1719,-1618
19,1720,-1619
19,1721,-1620
19,1722,-1621
19,1723,-1622
19,1724,-1623
19,1725,-1624
19,1726,-1625
19,1727,-1626
19,1728,-1627
19,1729,-1628
19,1730,-1629
19,1731,-1630
19,1732,-1631
19,1733,-1632
19,1734,-1633
19,1735,-1634
19,1736,-1635
19,1737,-1636
19,1738,-1637
19,1739,-1638
19,1740,-1639
19,1741,-1640
19,1742,-1641
19,1743,-1642
19,1744,-1643
19,1745,-1644
19,1746,-1645
19,1747,-1646
19,1748,-1647
19,1749,-1648
19,1750,-1649
19,1751,-1650
19,1752,-1651
19,1753,-1652
19,1754,-1653
19,1755,-1654
19,1756,-1655
19,1757,-1656
19,1758,-1657
19,1759,-1658
19,1760,-1659
19,1761,-1660
19,1762,-1661
19,1763,-1662
19,1764,-1663
19,1765,-1664
19,1766,-1665
19,1767,-1666
19,1768,-1667
19,1769,-1668
19,1770,-1669
19,1771,-1670
19,1772,-1671
19,1773,-1672
19,1774,-1673
19,1775,-1674
19,1776,-1675
19,1777,-1676
19,1778,-1677
19,1779,-1678
19,1780,-1679
19,1781,-1680
19,1782,-1681
19,1783,-1682
19,1784,-1683
19,1785,-1684
